App Version Code,Reviewer Language,Device,Review Date,Star Rating,Review Title,Review Text
744.0,ru,Infinix-X6833B,2024-03-03,5,,"Обалденный, но не сразу понял."
744.0,ru,P80,2024-03-03,5,,
744.0,ru,vayu,2024-03-03,5,,
744.0,ru,G3212,2024-03-03,4,,Имба
744.0,en,xaga,2024-03-03,2,,Worst team developers in game don't listen to some requests of the players
744.0,ru,fire,2024-03-03,5,,
744.0,ru,r8q,2024-03-03,1,,"Очень обидно, чтот Hoyoverse перестали стараться и делать разнообразный контент Все настолько слабо, что отбивает желание играть и донатить на новых персов Вся игра это тонна диалогов и заданий по типу ""поговори, пойди дальше и снова поговори"" Компания абсолютно не умеет делать диалоги интересными"
744.0,pt,munch,2024-03-03,5,,
744.0,en,Pong,2024-03-03,5,,
744.0,en,Infinix-X6711,2024-03-03,5,,
744.0,en,TB300FU,2024-03-03,2,,"It's a good game and all but I they need to start investing in genshin too instead of just honkai star rail and to be completely honest with you, really? 3 wishes? For genshin this was one of the WORST lantern rite event ever how can you mess up this bad? I thought Lantern rite was important yet you guys disappointed us once again smh."
744.0,ru,HNCLK-Q,2024-03-03,5,,
744.0,en,a52q,2024-03-03,1,,Great game
744.0,en,OnePlusNordCE,2024-03-03,5,,
744.0,ru,Infinix-X695C,2024-03-03,4,,
744.0,en,RMX1931L1,2024-03-03,1,,"No respect for veteran players. Stingy with the rewards, very bad game in terms of community convenience."
744.0,ru,vayu,2024-03-03,1,,Тут зельда не пробегала?
744.0,ru,citrus,2024-03-03,1,,"Игра превосходная, только я зайти не смог)"
744.0,ru,M40_Pro_2022_EEA,2024-03-03,5,,
744.0,ru,marble,2024-03-03,5,,
744.0,pt,moonstone,2024-03-03,1,,Perfeito.
744.0,ru,P963F07,2024-03-03,5,,
744.0,ru,yunluo,2024-03-03,5,,
744.0,en,b4q,2024-03-03,1,,Time waste and too much of difficultly level for beginners they literally want us to spend money on the game and too much less rewards are given. If you don't have money it's a waste of time game please focus on your carrers
744.0,en,V2151,2024-03-03,1,,
744.0,ru,Infinix-X669D,2024-03-03,5,,Круто
744.0,pt,REE2ADL1,2024-03-03,5,,
744.0,en,ASUS_AI2302,2024-03-03,3,,
744.0,ru,RE5C9F,2024-03-03,5,,
744.0,en,cancunf,2024-03-03,5,,This genshin impact remind me of diablo immortal and undecember
744.0,en,RED8BEL1,2024-03-03,4,,
744.0,en,a05m,2024-03-03,5,,Impressive game!!
744.0,ru,miel,2024-03-03,5,,Игра успокаивает и даёт чувствовать игру фентвези что радует глаз и графика тоже хороша но начнём с минусов к сожалению их тут есть... 1.Донат 2.Сила основного персонажа Итэр или же Люмин их силы не показывается или же вы оставили их по зади или что-то в этом роде 3.обновление много но само лучший предметы нету и да не меняйте карту или карту 4.камни истока их трудно заработать Это все минусы
744.0,en,a04,2024-03-03,5,,
744.0,ru,a22x,2024-03-03,5,,меня мама в детдом сдала
744.0,ru,TECNO-BG7n,2024-03-03,5,,Лучшая игра
744.0,en,pnangn,2024-03-03,5,,Its fun
744.0,ru,r8q,2024-03-03,3,,
744.0,ru,moonstone,2024-03-03,5,,
744.0,ru,gust,2024-03-03,5,,"Начал играть не давно но мне нравится. Игра круто стелизовано... Но игра выставляет низкую графику, а поменять её можно будет через 10 минут игры где-то. Не хочет со играть с плахой графикой."
744.0,ru,marble,2024-03-03,1,,
744.0,ru,begonia,2024-03-03,5,,
744.0,en,HNRMO-Q,2024-03-03,5,,
744.0,ru,Infinix-X6716,2024-03-03,5,,Отличная игра!
744.0,ru,a50,2024-03-03,5,,"Просто бомба, захватывающие приключения, крутые персонажи просто крутяк 🤩"
744.0,ru,Infinix-X676C,2024-03-03,5,,
744.0,ru,HNELN-Q,2024-03-03,1,,"Мне упала кэ цин на 16 ранге а потом на 29 когда у меня была 1 кэ цин из лег я увидел 16 или 19 рангогого новичка и у него кэ цин,ху тао,бай чжу, и тд."
744.0,en,OP5AD5L1,2024-03-03,5,,
744.0,en,OP595DL1,2024-03-03,5,,
744.0,ru,rosemary,2024-03-03,5,,Лучши игры нет
744.0,en,vili,2024-03-03,5,,Such a Great game for free
744.0,ru,r7,2024-03-03,4,,
744.0,en,a14xm,2024-03-03,5,,
744.0,pt,a14x,2024-03-03,5,,
744.0,en,Pong,2024-03-03,4,,my I'd is restart what can I do I playing almost 6 month
744.0,ru,TECNO-CK7n,2024-03-03,5,,
744.0,en,garnet,2024-03-03,5,,
744.0,pt,gta7litewifi,2024-03-03,5,,O jogo é muito legal eu consegui dois personagens novos muito fortes eu amei o jogo cinco estrelas
744.0,pt,m53x,2024-03-03,5,,
744.0,pt,miel,2024-03-03,5,,
744.0,ru,RMX2202L1,2024-03-03,5,,
744.0,en,m31s,2024-03-03,1,,#boycott genshin
744.0,en,genevn,2024-03-03,5,,Love it!!!
744.0,pt,a03,2024-03-03,5,,
744.0,en,V2248,2024-03-03,5,,
744.0,ru,Infinix-X6811,2024-03-03,5,,
744.0,ru,garnet,2024-03-03,5,,
744.0,pt,fire,2024-03-03,5,,
744.0,ru,RE5854,2024-03-03,5,,Выпала Чи ча с6...поч 5 звёзд я продал душу 🙂
744.0,en,a52xq,2024-03-03,5,,
744.0,pt,spes,2024-03-03,5,,
744.0,pt,lima,2024-03-03,5,,
744.0,pt,a14x,2024-03-03,3,,Minha conta simplesmente foi restada dunada
744.0,en,a34x,2024-03-03,5,,"Amazing ! I really² love this game, the graphic, the character and having adventures together is really wonderful and amazing ! This game is really good to download. <3"
744.0,ru,sweet,2024-03-03,1,,
744.0,ru,tapas,2024-03-03,1,,
744.0,ru,e3q,2024-03-03,5,,
744.0,ru,Infinix-X669D,2024-03-03,5,,Игра топ
744.0,ru,xun,2024-03-03,4,,
744.0,ru,gale,2024-03-03,5,,
744.0,en,b0q,2024-03-03,3,,The game is great. I want to kill Paimon... you should bring an event where we can beat paimon like a piñata. 3 stars because paimon is the worst written character in MMO ever.
744.0,en,gta4xlvewifi,2024-03-03,5,,
744.0,ru,rosemary,2024-03-03,5,,"Мне очень нравится эта игра, но есть маленькие минусы."
744.0,en,OP515BL1,2024-03-03,5,,
744.0,en,I2214,2024-03-03,5,,
744.0,pt,caprip,2024-03-03,5,,"Muito bom, gráficos incríveis"
744.0,en,RE5C6CL1,2024-03-03,5,,Outstanding anime type game .. I like it
744.0,ru,raphael,2024-03-03,5,,Очень классная игра но разрабы немного(много) жадные
744.0,en,a71,2024-03-03,5,,"AMAZING, GORGEOUS SHOULD HAVE A HIGHER RATING"
744.0,en,xcoverpro2,2024-03-03,5,,Thank you
744.0,ru,pipa,2024-03-03,5,,
744.0,ru,begonia,2024-03-03,5,,Спасибо большое за такую чудесную игру меня забирают в психушку🥳🥰♥️
744.0,pt,corfu,2024-03-03,4,,
744.0,pt,redwood,2024-03-03,5,,
744.0,en,RMX2061L1,2024-03-03,4,,Button customisation required for mobile phones
744.0,en,ingres,2024-03-03,5,,
744.0,pt,duchamp,2024-03-03,4,,Faltou ter um PVP...
744.0,ru,Infinix-X6731B,2024-03-03,5,,"Очень круто. Первый раз начал играть в Геншин и приятно удивлён, не думал даже, что на телефоне можно играть в настоящую РПГ с открытым миром и свободой действий. Графики увидеть конечно какой-то крутой здесь у меня не получилось, приходится играть на средних настройках чтобы не лагало, да и в принципе её тут как таковой нет, это же не RDR2 какая-нибудь... но смотрится неплохо, за счёт мультяшности и насыщенности цветов. Для телефонной игры наверное это достойно. Будем играть дальше."
744.0,pt,surya,2024-03-03,1,,Jogo passou por umas atualizações e está travando muito ao entra em alguns locais até msm quando vou pegar as recompensas de artefatos
744.0,pt,deen_sprout,2024-03-03,5,,
744.0,pt,moonstone,2024-03-03,5,,
744.0,pt,OP532FL1,2024-03-03,5,,
744.0,ru,HNCRT-M2,2024-03-03,1,,
744.0,pt,caprip,2024-03-03,5,,
744.0,pt,a12s,2024-03-03,5,,E um jogo ótimo tendo vários personagens e mundo aberto e muito mais tem gráficos ótimos o problema é que é um pouco pesado mais é ótimo
744.0,en,dm2q,2024-03-03,5,,
744.0,en,TECNO-KJ5,2024-03-03,5,,
744.0,en,RE5C6CL1,2024-03-03,5,,Nice 👍🏻
744.0,en,dm1q,2024-03-03,5,,
744.0,en,HWRNE,2024-03-03,5,,
744.0,ru,topaz,2024-03-03,5,,ПРОСТО ЧУДЕСНАЯ ИГРА .
744.0,en,r11q,2024-03-03,5,,
744.0,en,r11s,2024-03-03,5,,
744.0,en,y2q,2024-03-03,1,,I like it but it's so hard to get a 5 star
744.0,ru,RED8AF,2024-03-03,1,,Рекомендую игру тем кто хочет стать сиротой с отклонениями в голове 🥰(ставлю 5 звезд)
744.0,en,Infinix-X6711,2024-03-03,4,,
744.0,en,Elite_T8PUB,2024-03-03,5,,Love it fun sweet magical
744.0,en,a52sxq,2024-03-03,5,,
744.0,pt,m31,2024-03-03,1,,
744.0,ru,HWHRY-HF,2024-03-03,5,,
744.0,en,a14xm,2024-03-03,4,,What's with the short timers? like come on.
744.0,ru,HNWDY-M,2024-03-03,5,,Игра топ не когда не розачерует 😚
744.0,pt,a22x,2024-03-03,1,,"O jogo é horrivel, o jogo é racista e tbm nunca reconhecem os próprios jogadores, a Mihoyo está muito problemática e esse jogo é horrível."
744.0,en,dm3q,2024-03-03,4,,
744.0,pt,m23xq,2024-03-03,5,,
744.0,ru,sweet,2024-03-03,5,,
744.0,en,penangf,2024-03-03,5,,
744.0,ru,a53x,2024-03-03,5,,
744.0,ru,a52q,2024-03-03,5,,👍🏿
744.0,ru,TECNO-CH7n,2024-03-03,1,,"Сегодня я достигла 60 ранга. Чувствую грусть из-за того как фанатела по игре в начале. Очень разочаровал Ризли - его геймплей аналогичен Страннику, его зависимость от созвездий - это абсурд и совершенно бессмысленное задание легенд. Безусловно это классная игра для телефона, но само наличие казино и то, что с появлением большего числа персонажей не предоставляют больше примогемов - это отвратительно. Тебя вынуждают либо создовать дополнительные аккаунты, либо бесконечно сливать в игру деньги."
744.0,ru,RE58C2,2024-03-03,5,,
744.0,ru,RE879EL1,2024-03-03,1,,
744.0,pt,gust,2024-03-03,5,,
744.0,en,b0q,2024-03-03,1,,You are better off watching a lets play and roll videos. takes too much work to get anything in this game. lets talk about the prices???? wow yikes. on the anniversary they gave barely any rewards. save yourself the time lmao. they are a multi BILLLION dollar company. insane.
744.0,en,a15x,2024-03-03,5,,"In love with this game, love the charaand the plot!"
744.0,en,liber,2024-03-03,1,,"Yeah, let's keep expanding Genius Invocation TCG. That's what players login into the game for. It's not like other facets of the game need improvement and attention. Surely, the player base is all content with minigame events and no one is upset about how developers keep ignoring feedback."
744.0,pt,penangf,2024-03-03,2,,"O jogo é maravilhoso, se não fosse pela empresa. O jogo tem ótimo gráficos é muito bom, mais a empresa trata o jogo com muito descaso... As recompensas são ridiculamente baixas eu até perdi a vontade de jogar depois das poucas recompensas no ritual das lanternas..."
744.0,ru,sweet,2024-03-03,5,,"Игра крутая графика, персы и остальное всë тоже крутое 5 звëзд"
744.0,ru,nabu,2024-03-03,5,,
744.0,pt,spes,2024-03-03,5,,
744.0,ru,devonf,2024-03-03,5,,
744.0,ru,TECNO-LH7n,2024-03-03,2,,"игра превратилась в дойную корову. выпускают новых персонажей, баннеры, а наград все меньше и меньше. играть стало совсем неинтересно. ивенты больше не захватывают, диалоги читать больше не хочется от слова совсем. про многих персонажей забыли. они пустые картонки."
744.0,en,HWELE,2024-03-03,4,,"We NEED characters loadouts (artifacts and weapons). Ei crit and Ei full EM, Ganyu freeze and Ganyu melt, Kokomi has 3 build (with Tenacity, with Clam and Full EM for Nilou Teams), Thoma shield and Thoma burgeon; just to name a few examples on top of my head."
744.0,pt,vayu,2024-03-03,1,,"A experiência de jogar genshin, é como ser condenado a prisão, trabalhar pra reduzir sua pena, só que a cada dia trabalhado sua sentença aumenta ao invés de diminuir"
744.0,pt,xaga,2024-03-03,1,,"O jogo é bom, porém, desde o lançamento, tenho enfrentado dificuldades para evoluir meus personagens devido ao limite de resina. Acredito que aumentar o limite para 360 resina permitiria aos jogadores realizar mais atividades no jogo, tornando a experiência mais satisfatória não concordam 🤔"
744.0,en,ruby,2024-03-03,5,,
744.0,ru,a53x,2024-03-03,5,,"Довольно красивые локации, интересный сюжет, мне нравится"
744.0,ru,TECNO-LH7n,2024-03-03,5,,
744.0,pt,lisbon,2024-03-03,1,,Migalhas e mais migalhas né hoyo
744.0,en,RE8DDCL1,2024-03-03,5,,
744.0,ru,A100,2024-03-03,5,,
744.0,pt,cancun,2024-03-03,5,,"Muito bom mesmo gostei de mais, mais o único problema é que os ataques podia ser mais bonito mais dahora que nem a história, tirando isso o jogo e bom recomendo muito"
744.0,ru,TECNO-LH7n,2024-03-03,4,,"Игра очень прикольная, хорошая оптимизация, есть сюжет разные персонажи и даже у них есть твоя сюжетка:) Но есть 1-и минус Когда наступают какие е либо праздники в геншине то награды не очень, но в хонкай стар Реал наоборот крутые награды например евентовый персы, а персонажи то очень прикольные:( Хотелось бы чтоб в геншине награды на праздниках были более щедрые награды:) А так игра прикольная:0"
744.0,pt,hawaiip,2024-03-03,5,,
744.0,ru,lisa,2024-03-03,1,,"Такая оценка за малую награду на 3 годовщину игры.Разработчики относятся к игрокам как к расходному материалу.И минус большой,стагнация игры"
744.0,pt,a34x,2024-03-03,3,,
744.0,pt,lake_n,2024-03-03,5,,É o melhor
744.0,pt,tapas,2024-03-03,1,,
744.0,ru,fleur,2024-03-03,1,,
744.0,ru,Infinix-X6816D,2024-03-03,5,,"Разработчики, пожалуйста скажите что делать если ошибка 9907 , хотя у меня 32 гг свободной памяти"
744.0,en,G0550WW,2024-03-03,5,,
744.0,en,e2q,2024-03-03,5,,
744.0,pt,a52q,2024-03-03,5,,Gosto mt história mt boa com lindos designs etc único problema é falta de espaço e meio caro(recarga e tals) as coisas fora isso vale mt apena baixar Se for comprar algo recomendo a benção da lua (n comprei mas minha amg compro e recomenda)
744.0,pt,a52q,2024-03-03,1,,"sinceramente, amo esse jogo com todo meu coração mas simplesmente não dá pra ficar tolerando um jogo que a equipe não faz nem questão de ouvir os jogadores e implementar recompensas melhores que deixa o jogo mais agradável ao jogador. fontaine trouxe uma mecânica ótima, mas ainda há a desejar e a equipe e nem a empresa dá uma chance em melhorar o jogo em vários aspectos. estou insatisfeito com a situação atual do jogo, mas continuo jogando devido ao apego aos personagens e sua história."
744.0,en,dm2q,2024-03-03,1,,"I'm tried to retrieve my account, which, no matter how much info i gave, they couldn't give my account back. This is a redo on my review: -100. This is just for the headache and -1M for the many reviews in-game and suggestions that were ignored for 3yrs make that 4yrs and ongoing 😊 -♾️"
744.0,ru,b0q,2024-03-03,5,,
744.0,en,crownqlteue,2024-03-03,1,,
744.0,en,alioth,2024-03-03,5,,"Fantasy,good experince,best event,good for adult to play,learn more about language expecially English,remember character,testing our brain to remember the history or anything else.the best game anytime anywhere!"
744.0,pt,moonstone,2024-03-03,5,,
744.0,en,Infinix-X6812B,2024-03-03,1,,
744.0,en,r11q,2024-03-03,4,,
744.0,pt,guamp,2024-03-03,1,,"Melhorem as recompensas, pelo amor dos arcontes."
744.0,en,1818,2024-03-03,4,,Its a good game but takes alot of space
744.0,pt,a14,2024-03-04,5,,
744.0,ru,borag,2024-03-04,2,,"Все уже знают плюсы так что начнем считать проблемы с которыми я столкнулся.Не вижу лёд, в поддержке по этому поводу не отвечают.Круток на одно обновление очень мало хоть героев становится все больше и новый банер на подходе.Если выйти во время автоматически запустившейся истории то потом не зайти из-за того что нужно грузить и историю и мир просто выкидывает(уже 2 дня зайти не могу)Без доната не поиграть.А и""ты герой Монштадта,Ли Юэ, Инадзумы,Сумеру,Фонтейна и т.д? Помоги найти потееряную вещь"""
744.0,ru,RE58BC,2024-03-04,5,,
744.0,pt,penang,2024-03-04,5,,
744.0,en,gta8wifi,2024-03-04,5,,"Great! It's hard to understand at first, but a couple of Google searches and I got it!"
744.0,ru,spesn,2024-03-04,5,,
744.0,en,r8q,2024-03-04,5,,
744.0,pt,camellian,2024-03-04,5,,"É um lixo vao toma no seus cu seus caralhao, seus porras abprtos.vao tudo se foderem se mat3m"
744.0,en,merlin,2024-03-04,5,,Love the game and i hope for the next update you can switch elements rather than teleporting to a statue to switch elements
744.0,en,OP575DL1,2024-03-04,5,,
744.0,pt,xaga,2024-03-04,1,,
744.0,en,OP4F39L1,2024-03-04,5,,
744.0,pt,hanoip,2024-03-04,1,,"Muito pesado, façam uma versão literalmente dele que vão aumentar muito a fama"
744.0,en,TECNO-LH8n,2024-03-04,4,,
744.0,pt,a14,2024-03-04,5,,MT legal
744.0,en,HWMAR,2024-03-04,5,,Ancient empire is so cool I can travel everywhere
744.0,pt,tapas,2024-03-04,5,,Muito bom
744.0,pt,bangkk,2024-03-04,5,,
744.0,en,gta4xlvewifi,2024-03-04,1,,
744.0,en,crosshatch,2024-03-04,5,,
744.0,en,marble,2024-03-04,5,,
744.0,en,r0q,2024-03-04,5,,Depending on your Luck
744.0,pt,TL10,2024-03-04,1,,"Eu amo esse jogo, mas o descaso conosco os jogadores é demais. A empresa é mercearia, mesquinha e não coopera. Vale super a pena jogar porque é divertido, mas comece sabendo que não te recompensaram por isso."
744.0,en,genevn,2024-03-04,5,,
744.0,pt,r8q,2024-03-04,3,,"Adicione o botão de pular diálogo por favor! Tem quests secundárias que tem muitos diálogos que são muito chatas, quebra um pouco a experiência do game, que por sinal é muito bom! O jogo é excelente, mas isso daria um plus o botão de pular diálogo"
744.0,en,genevn,2024-03-04,5,,"I love this game however,in the start you have to wait a long time to get into the actual game, but it's an overall fun game, and I'm not done with the end of the game yet but,I think the characters look super cute"
744.0,en,dm3q,2024-03-04,5,,
744.0,en,c2q,2024-03-04,5,,
744.0,pt,troika_sprout,2024-03-04,5,,"Na minha opinião sinceramente é um dos melhores jogos que eu já joguei, Recomendo muito o jogo pra quem tem bastante tempo sobrando e paciência tbm kkkkkk no mais o jogo não decepciona a única coisa chata do jogo são os diálogos bem longos são poucos os diálogos que eu leio"
744.0,pt,m34x,2024-03-04,5,,
744.0,en,TECNO-LG6n,2024-03-04,5,,
744.0,en,pipa,2024-03-04,3,,Recently play on tablet 11 inch.. hard on finger.. why the game dosnt have option to freely customize hud? 🤨
744.0,en,itel-S665L,2024-03-04,5,,not bad🫶
744.0,en,TECNO-LG7n,2024-03-04,5,,Thank you for 3 wishes! 😚
744.0,en,OP4B83L1,2024-03-04,5,,
744.0,ru,TECNO-CK7n,2024-03-04,3,,Очень долго грузится и иногда даже не скачивается на телефоне поиграть не смогла 😡
744.0,en,a71xq,2024-03-04,5,,
744.0,pt,java,2024-03-04,5,,"Simplesmente muito bom, tudo é quase perfeito, mas conforme as atualizações podemos melhorar ainda mas o jogo, o tornando adaptável para todos os jogadores! Super recomendo, sua história é facinante! Os gráficos são perfeitos! Os personagens, alguns são bons!!!! A dublagem é encantadora! Simplesmente "" perfeito""!!!!🥰✨❤️"
744.0,en,joan,2024-03-04,5,,
744.0,en,moonstone,2024-03-04,1,,
744.0,en,a05m,2024-03-04,4,,My STORAGE is gonna be full if I kept playing this (I only have 128gb) 😭
744.0,en,Infinix-X689B,2024-03-04,2,,I cannot login cause it want me to redownload even tho i already download it for 30gb but it want me to download again
744.0,en,gnevan,2024-03-04,5,,I love this game so much..❤️❤️❤️🎉
744.0,en,Infinix-X670,2024-03-04,3,,Add a skip button
744.0,en,2037,2024-03-04,1,,Worst poop game ever in my life HOW MUCH SPACE IT TAKEEEEE ON MOBILE O RAAYE
744.0,en,milanf,2024-03-04,4,,It takes to long to load when you first log in
744.0,pt,Infinix-X689F,2024-03-04,1,,
744.0,en,TECNO-BG6,2024-03-04,5,,Good
744.0,pt,selene,2024-03-04,5,,"O jogo é ótimo, não tenho nada a reclamar da mecânica em si, porém, faita alguns problemas a serem resolvidos, estou tendo problemas para ligar no momento, não consigo ligar minha conta, e não é por conta do aparelho, pois ele da conta total do jogo, também queria que o jogo pudesse ser mais "" universal "" pois pra ter uma boa experiência têm que ter um ÓTIMO APARELHO, e nem todas as pessoas podem ter, outro problema que vejo é que não têm a opção de pular os diálogos, e isso é chato."
744.0,en,V2251,2024-03-04,4,,
744.0,en,HNREA,2024-03-04,5,,
744.0,ru,RE5C9F,2024-03-04,5,,Идиальноя игра для любого анимешника или кто любит путишэтвия
744.0,pt,miel,2024-03-04,5,,Muito bom amei a estória desse game
744.0,en,a31,2024-03-04,4,,
744.0,en,,2024-03-04,5,,
744.0,ru,V2247,2024-03-04,5,,Лучшая игра на свете! Играю и днём и ночью. Не могу отлипнуть от экрана❤️ спасибо разработчикам за эту игру и за honkai star rail!
744.0,pt,ML_SO0K_M10_4G_T3,2024-03-04,4,,"O jogo e incrível o melhor jogo que já joguei, dês do dia que eu comecei a jogar ele si tornou meu jogo favorito, super amo os personagens e a história do jogo, mas infelizmente estou tendo um problema, o jogo simplesmente sai do nada, as vezes no meio das batalhas oq dificulta um pouco pós se o personagem estiver quase ganhando e o jogo sair, quando vc entrar de novo os monstros regenerao a vida mas o personagem não, além que muitas vezes as vozes dos personagens não pode ser escutada,foi isso"
744.0,en,dm3q,2024-03-04,1,,
744.0,en,a54x,2024-03-04,5,,
744.0,en,genevn,2024-03-04,5,,
744.0,ru,rosemary,2024-03-04,4,,Опыт у меня есть (55ранг) но вот новые банеры и на стриме там нормально ничего не скозали. Ладно контента много или даже слишком но наград в обновлениях всё меньше и меньше поставлю пять звёзд если будет больше круток :)
744.0,en,OP5958L1,2024-03-04,5,,
744.0,en,2135,2024-03-04,5,,God game
744.0,pt,a34x,2024-03-04,5,,
744.0,en,OP5705L1,2024-03-04,5,,
744.0,en,dm3q,2024-03-04,5,,
744.0,en,V2205,2024-03-04,5,,Beri banyak hadiah
744.0,ru,a32,2024-03-04,1,,киньте 90 круток на испытания нового баннера каждому
744.0,ru,viva,2024-03-04,5,,
744.0,ru,Infinix-X6833B,2024-03-04,5,,"Самая лучшая игра, жду новых обновлений"
744.0,ru,sea,2024-03-04,5,,
744.0,en,2061,2024-03-04,5,,Gamenya bagus
744.0,ru,tapas,2024-03-04,5,,
744.0,ru,sea,2024-03-04,5,,
744.0,ru,TECNO-BG7n,2024-03-04,5,,Супер
744.0,en,TECNO-KI5k,2024-03-04,5,,"Dear mihoyo thank you for giving me qiqi🤩,now i wish for Ms. Yae"
744.0,en,TECNO-LH8n,2024-03-04,5,,Nice game great graphics 😍😍😍😍😍
744.0,en,2019,2024-03-04,5,,
744.0,en,RE5C82L1,2024-03-04,5,,
744.0,en,Infinix-X6812B,2024-03-04,5,,
744.0,en,TECNO-KH7,2024-03-04,4,,
744.0,ru,marble,2024-03-04,1,,Почему у меня не заходит в игру с ВПН американский сервер все игры играю эту нет начать приключения и белый экран подключение прервано написано пустите поиграть?что с игрой сделали??????
744.0,ru,TECNO-LG8n,2024-03-04,5,,"деда не дали, минус 3 звезды получили"
744.0,ru,nabu,2024-03-04,5,,Я нафиг дафига копил на Сяо которого очень долго хотел и мне выпала Ци Ци
744.0,en,excalibur,2024-03-04,5,,
744.0,pt,TL10,2024-03-04,5,,Amei
744.0,en,genevn,2024-03-04,5,,"Sin lugar a dudas el mejor juego que he jugado en mi Smartphone. Desde hace tiempo buscaba algo como esto: buena historia, buenos graficos y sobretodo no es para nada otro aburrido juego repetitivo de Android. Super divertido y original. Felicidades al equipo de desarrolladores"
744.0,en,OnePlus9Pro,2024-03-04,4,,Everything about this games is wonderful
744.0,ru,a14,2024-03-04,5,,
744.0,en,gts7xlwifi,2024-03-04,5,,
744.0,ru,Infinix-X6716,2024-03-04,5,,
744.0,ru,xun,2024-03-04,5,,Очень нрутая игра
744.0,ru,a71,2024-03-04,1,,"На игру полностью забили, даже основной сюжет становится скучным (который не выходил уже около полугода), новогодний ивенте в этом году - самое худшее, что могли придумать хоёвёрс. Награды стали больше походить на подачки. Новый контент всё скучнее предыдущего, про квесты вообще молчу...."
744.0,en,V2222,2024-03-04,4,,
744.0,ru,HWANE,2024-03-04,5,,"Любимая игра! Очень обожаю, но блин... Уже второй раз удалять пришлось игру(а то есть не играть) так как 2 раза сломала телефон, и тот что сейчас телефон у меня не выдерживает игру и просто выкидывает(ну ничего как будет новый телефон я вернусь, игра шикарная и замечательная геймплей очень удобный :)"
744.0,ru,sapphiren,2024-03-04,5,,"Очень качественная игра, только вот один минус опыт что был у тебя на пример в азиатском сервере, нельзя перенести на европейский. Ну а так игра топ"
744.0,ru,HWJSN-H,2024-03-04,5,,Ставлю пять звёзд игра просто супер графика на вышки уровне рисовка персонажей просто бомба пять звёзд заслужино
744.0,ru,a54x,2024-03-04,5,,Очень классная игра советую
744.0,en,oriole,2024-03-04,5,,
744.0,en,RE5C9F,2024-03-04,5,,
744.0,en,Buffalo_TMO,2024-03-04,1,,Garbage garbage garbage
744.0,ru,nabu,2024-03-04,5,,
744.0,pt,fleur,2024-03-04,5,,Bom De mais
744.0,en,OP595DL1,2024-03-04,5,,
744.0,en,beyond0,2024-03-04,5,,Amazing. Do you need to say anything else?
744.0,ru,heat,2024-03-04,5,,"Игра нормальная, играть можно, НО 1. Загрузка игри слишком долгая особенно когда какое-то обновление 2. Задание с Лизой почти не виполнимо, особенно когда время мало а тебе нужно убить последнего большого слизня(На етом - закончились) + 1. Ти можешь зайти к игроку и обокрасть его 2. Обновление топчик но, если запрет на совместний режим то ти не поиграешь с друзьями иза сюжетки 3. Котики милахи🤗🍥. На етом у меня всё, если сказала што то не так извините."
744.0,en,merlin,2024-03-04,5,,
744.0,en,marble,2024-03-04,5,,
744.0,en,Infinix-X6528,2024-03-04,5,,Quite the fun game
744.0,en,TECNO-LG7n,2024-03-04,5,,Very playful and excellent
744.0,ru,HNCRT-M1,2024-03-04,4,,
744.0,ru,HWVOG,2024-03-04,1,,Не оч🤫🧏
744.0,ru,TECNO-KJ5n,2024-03-04,5,,
744.0,ru,stone,2024-03-04,5,,
744.0,ru,veux,2024-03-04,5,,Я стал геем
744.0,ru,TECNO-KJ6,2024-03-04,1,,
744.0,en,peux,2024-03-04,5,,Good
744.0,ru,TECNO-CK7n,2024-03-04,1,,"A terrible game! It gets worse and worse every year! Very greedy developers compared to other games games from the same developers. Strong lags, a terrible update with a new regional banner and a terrible attitude towards their own players. I'm shocked! I've been waiting for the banner of the character being made for a year or more, and some kind of paid-off character comes out for the second time in less than half a year. Developers only need money!"
744.0,ru,topaz,2024-03-04,5,,Прикольно
744.0,ru,alioth,2024-03-04,1,,
744.0,ru,a33x,2024-03-04,1,,"Игра конечно очень хорошая но очень сложные и эвенты, где можно найти хоть один раз тот сундук найти можно только под землёй если ты зачистил 1 регион на 100% это не даёт тебе гарантии на то что ты собрал все сундуки и надо собрать всево 80 круток эти 80 круток надо сабирать 2 месяца"
744.0,en,OP4883,2024-03-04,5,,god gam
744.0,en,1907,2024-03-04,5,,
744.0,en,RED8BEL1,2024-03-04,5,,It's awesome
744.0,en,beryllium,2024-03-04,5,,
744.0,ru,redwood,2024-03-04,5,,
744.0,en,vayu,2024-03-04,4,,
744.0,ru,PD2301,2024-03-04,5,,
744.0,ru,a51,2024-03-04,5,,шикарная игра!^^
744.0,ru,sweet,2024-03-04,5,,
744.0,en,gts7xlwifi,2024-03-04,5,,
744.0,en,garnet,2024-03-04,3,,"Everything is alright and enjoyable, even farming for good sets but the rewards is trash and to be able to get a desired item you need to wait and intensively farm. This game is becoming more and more F2P unfriendly."
744.0,ru,TECNO-CI6n,2024-03-04,5,,Новая локация крутая✨
744.0,en,a53x,2024-03-04,5,,
744.0,ru,TECNO-KI7,2024-03-04,5,,Топ сразу получаю камни истока. Уже получила Кэйю и Лизу
744.0,en,Infinix-X678B,2024-03-04,5,,
744.0,en,RMX3171,2024-03-04,5,,Best anime gacha game
744.0,en,Infinix-X6837,2024-03-04,5,,
744.0,ru,heat,2024-03-04,1,,
